"ffr";"ffrb";"cpit";"cpit1";"cpit2";"cpit3";"cpit4";"cpit5";"cpit6";"cpit7";"cpit8";"coret";"coret1";"coret2";"coret3";"coret4";"coret5";"coret6";"coret7";"coret8";"deflt";"deflt1";"deflt2";"deflt3";"deflt4";"deflt5";"deflt6";"deflt7";"deflt8";"rev_cpi";"rev_cpi_fe";"rev_defl";"rev_pce";"rev_pce_fe";"layoffs";"employment_fluct";"realtime_gap";"expost_gap";"spread_baa";"spread_sp_3m";"base";"m1";"m2";"surplus_gdp";"debt_growth";"debt_gdp";"debt_fed";"debt_fed_share";"spf_cpi_h1_iqr";"spf_cpi_h1_sd";"spf_cpi_h1_mean";"spf_corecpi_h1_iqr";"spf_corecpi_h1_sd";"spf_corecpi_h1_mean";"spf_pce_h1_iqr";"spf_pce_h1_sd";"spf_pce_h1_mean";"spf_corepce_h1_iqr";"spf_corepce_h1_sd";"spf_corepce_h1_mean"
5.55;5.54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.2;6.4;6.7;5.4;4.9;4.7;5.3;NA;NA;9.18367;9.79592;9.95115;10.66781;8.51412;8.59345397530542;2.73;-8.94275388270881;-4.73500884196988;NA;-0.966455824246468;107.409;279.3;948.7;-1.63456552650507;4.51322077885248;32.18863;84.7;15.8855788202285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.24;5.55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.4;8.1;7.8;5.8;5.4;5.6;NA;NA;NA;7.90514;7.49507;8.75563;10.49331;7.17851;7.53916237297374;2.33;-9.33363420165005;-3.96178919397697;NA;-10.550229950262;109.265;284.5;983.2;-1.03207011280575;3.76532171187964;32.305;87;15.7139838200153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.2;6.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.3;5;5.2;5.2;5.7;NA;NA;NA;NA;7.12909;6.73077;7.40567;13.5741;6.69221;6.66932496398436;2.12;-6.69744992368372;-3.45376910911966;NA;-3.20831461376464;111.299;286.4;1007;-0.985357067353294;4.07064629725902;32.65529;87.9;15.2432415559552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.84;5.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7;5.5;5.8;6.3;5.2;5.7;NA;NA;NA;6.06061;6.60377;6.11745;12.56297;6.0825;5.95372567932886;1.51;-4.62071987220614;-2.04299388043307;NA;-0.567504196914686;111.246;290.6;1039;-0.902426508848016;4.05122260757587;32.91242;89.8;14.9544538626788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.48;4.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.8;5.7;6.3;5.6;5.1;NA;NA;NA;NA;5.98131;6.3197;5.61512;11.05821;5.93218;6.32075233845145;1.4;-3.43367983533662;-2.05761345351996;NA;-4.67379576566162;113.69;295.6;1070.2;-0.791649605255896;3.26700210062114;33.41145;94.4;15.2152048894964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.25;5.48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.1;6.2;5.6;5;5.7;5.9;NA;NA;NA;5.49451;6.78899;5.10566;10.80212;6.15116;6.44554281556565;1.49;-2.55268051551007;-2.31004584241883;NA;-4.84453807692747;115.562;298.6;1098.6;-0.624385106382347;2.27380122604384;33.57318;96.4;15.1882539967638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.65;5.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.9;6.2;5.1;5.6;6.5;NA;NA;NA;NA;5.03597;6.12613;5.21485;10.9375;5.84665;6.3568462660698;1.59;-2.15197883274034;-2.32809118944983;NA;-3.97415870576746;118.411;303.9;1138.4;-0.655234785347056;2.92543085818284;33.71536;97;14.8421756487331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4.69;4.65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.9;5.8;5.6;6.5;5.9;5.4;NA;NA;NA;6.42857;6.19469;5.8079;11.04448;6.25785;6.48326421800948;1.28;-2.00809342054535;-1.97001200196088;NA;-7.55915536260425;118.738;311.2;1177.1;-0.596759592771956;2.36850988684925;33.58573;96;14.3453370930071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.39;4.69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.2;6.4;6.5;6.1;5.6;NA;NA;NA;NA;6.70194;6.64336;6.21285;10.7971;6.62266;5.85004019390514;0.869999999999999;-1.44499521278862;-0.842215588945532;NA;-4.14950941800611;121.143;317.3;1208.8;-0.492681537329256;0.776704667970129;32.73646;102.2;15.1536494050487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.14;5.39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.6;6.5;6.3;5.8;5.8;6.8;NA;NA;NA;6.42361;6.18557;6.15181;10.75636;6.44365;5.71397645134521;0.66;-0.0586533303993859;0.0979090772992735;NA;-6.83683006918419;124.232;322.3;1236.6;-0.52742963227669;3.55613416175355;32.92708;104.7;14.9819701219163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.56;6.14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.9;6.3;6.4;6;7;NA;NA;NA;NA;6.67808;6.45161;6.56809;10.31217;6.50236;5.9518573551263;0.45;0.0712448924313979;-0.710771616649899;NA;-6.60749606600666;127.757;328.6;1262.2;-0.806989566442399;2.83602601989372;33.15063;102.8;14.2987691652885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.79;6.56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.5;6.3;5.9;6.7;6.5;6.1;NA;NA;NA;6.37584;6.33333;6.44373;11.34037;6.42093;5.09758708721074;0.04;0.61489272013697;-1.19501979647262;NA;-8.52119396015546;129.331;335.6;1285.8;-0.826370442685972;2.60953489270452;33.41128;101.6;13.7678517950379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.6;6.79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.6;6.9;7.3;7.2;6.7;NA;NA;NA;NA;7.43802;6.88525;6.89131;12.91163;6.62694;4.89363423117366;-0.27;-0.318629770006647;1.75094064223159;NA;-4.19842686340619;132.346;343.9;1309.8;-0.310953167365142;1.48935989952665;32.05666;110.1;14.6991284658436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.45;7.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7.2;7.7;6.8;6.6;7.3;NA;NA;NA;8.48287;7.9288;7.35753;12.29382;6.79776;5.4429004403271;-0.27;0.564354122380915;1.84905872707104;NA;-4.94957825687181;135.709;349.8;1334.2;-0.290264698123404;2.96226762057916;32.16286;115.3;14.9440602221001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.03;8.45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.1;8.1;7.2;7;7.6;NA;NA;NA;NA;8.98876;8.45295;7.28438;12.03614;6.93125;4.99552858873204;-0.369999999999999;0.88645472823556;2.32513068978707;NA;-10.7286532289303;141.009;355.3;1359.1;-0.43785754191976;2.26349419173495;31.79518;109.6;13.887357816137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.09;10.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.9;8.3;7.1;8;7.9;7.7;7.3;7.8;NA;10.25237;9.40439;7.5985;11.11915;6.76898;5.22246535375638;-0.359999999999999;1.35628021100736;1.66480711791014;NA;-7.53161045034794;142.742;360.3;1379.1;-0.464084987981725;0.956502220870803;31.47441;110.9;13.9183124328557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.29;10.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.6;7.6;8.7;8.1;8.1;7.7;8.2;NA;NA;11.07692;9.35583;8.2219;10.47699;7.3436;5.4069709155314;-0.56;0.906929013494382;0.967722719505886;NA;-8.94967356708617;144.931;370.3;1411.8;-0.0857497856444877;1.01405309845859;31.00698;109.7;13.6288021189868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11.43;10.29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.7;10.3;9.5;9.1;8.4;8.7;NA;NA;NA;11.8797;9.89505;8.71517;12.43737;7.49069;5.56164778076851;-0.35;-0.168084445506672;0.911254569495215;NA;-7.65584992190156;148.763;378.4;1445.2;-0.121119991533007;2.64887084586665;30.95127;115.5;13.9742704039472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13.78;11.43;13;13.8;10.1;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.9;9.8;9.4;8.9;9.2;NA;NA;NA;NA;13.25479;11.32353;8.6004;11.34289;7.94232;5.96509047550703;-0.24;-0.0717839213520129;0.444379237386286;NA;-12.2634608446853;153.998;381.1;1466.7;-0.376219058828288;2.22509905393107;30.94864;117.5;13.9034168090534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17.19;13.78;16.9;14.3;12;8.8;8.2;9.3;8.1;8.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.2;10;9.5;10.1;9.5;8.6;7.9;8.3;NA;14.59227;12.60745;8.91187;11.557;9.30831;6.04887065010507;0.0699999999999994;-0.266903693383407;0.124478271544317;NA;-15.2073599239833;154.974;388.1;1492.4;-0.620164929739055;2.14632541327546;30.87588;116.7;13.5155324390151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.47;17.19;16.1;13.1;8.2;8.6;9.8;9.5;9.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.9;9.8;10.4;10.1;8.9;8.3;8.9;NA;NA;14.26593;13.60449;8.67408;9.07825;8.91592;8.43061820111435;1.08;-0.562622115588305;-2.43466980052197;NA;-5.87177523051791;158.232;385.9;1514.6;-0.620831709533037;1.62697112571131;31.34405;124.5;14.1861911956737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.87;9.47;7;11.4;11.8;10.7;9.6;9.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.5;11.5;10.3;8.9;7.8;8.8;NA;NA;NA;12.76882;12.00546;8.84975;8.91276;9.47941;7.56152274342573;1.49;-3.34351437173386;-3.0809924382763;NA;-6.02715021287806;159.24;399.3;1560.3;-0.501547757669023;3.37081677857807;31.73731;120.7;13.2973302882777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18.9;10.87;12.4;15.1;13.3;10.3;9.4;8.7;8.5;8.3;8.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.9;10.9;9.6;9.3;9.3;8.2;7.8;7.7;8.3;12.35371;12.15324;9.66989;11.06123;9.61684;6.01254312387713;1.2;-3.69325610100529;-1.78590204550261;NA;-10.9799463533886;162.117;409.4;1593.5;-0.601437419012691;2.44953378909205;31.07407;121.3;13.0400662216059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14.7;18.9;11.5;11.6;11.9;10.5;8.6;8;7.8;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.1;8.9;8.7;9;8;7.7;7.6;8.3;NA;10.61174;9.92366;10.11923;11.4284;9.05546;5.93742111790336;1.21;-2.22982706566911;-0.283623358278495;NA;-14.3311232786739;159.942;415;1620.7;-0.683226152740394;3.62316057265009;30.79799;119;12.3376024202436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
19.1;14.7;9.3;11.3;10.5;8.8;7.9;7.4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.1;8.2;8.3;7.6;7.3;7.1;7.8;NA;NA;9.69697;9.38272;9.77397;12.50725;8.87386;5.97121120901976;1.23;-1.59583269244164;-1.60912621359223;NA;-16.1051913089612;163.167;425.8;1664.6;-0.398639264566781;0.686367610696692;30.66299;120;12.3561792222609;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15.87;19.1;12;10.6;10.5;8.1;6.4;6.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.4;8.8;6.7;6.9;6.5;7;NA;NA;NA;10.96544;11.81486;9.23496;10.31893;8.39672;6.40858993544441;1.24;-2.22126738886969;-1.12106731568324;NA;-19.1052811300943;165.614;426.9;1694.1;-0.216311522466935;2.71023262326597;30.59776;124.3;12.4567196636786;1;1.602263394037;7.928125;NA;NA;NA;NA;NA;NA;NA;NA;NA
12.37;15.87;8.2;8;7.3;7.4;6.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;6.9;7.1;6.4;6.7;NA;NA;NA;NA;8.91204;9.54064;8.28954;7.24333;7.67037;7.36713915829201;2.05;-2.82691644712608;-2.94580692704495;NA;-9.97071927034868;167.628;432.1;1737.8;-0.946944552287064;3.04713634856046;31.32991;131;12.7341603084972;2.25;2.74309832015954;7.75897435897436;NA;NA;NA;NA;NA;NA;NA;NA;NA
14.68;12.37;3.8;4.5;6;5.7;5;5;4.9;4.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;6.6;5.4;5.5;5;4.8;4.2;5.2;NA;6.88488;8.68056;7.12984;6.09507;6.89272;7.77397260273973;2.67;-4.11675065784458;-5.31450339260645;NA;-15.8225826246145;167.84;442.4;1777.1;-0.38218354801104;3.11695698664778;32.41787;126.6;11.9287778467708;1.05;1.58210443254669;6.078125;NA;NA;NA;NA;NA;NA;NA;NA;NA
14.15;14.68;4.5;6.6;5.5;5.1;4.9;4.7;4.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.1;5.7;5.4;4.6;4.5;3.8;4.5;NA;NA;7.18232;8.46501;6.42458;5.76219;6.49092;8.51278861851823;3.28;-5.26245027175024;-5.55688857296215;NA;-13.1271011788201;170.142;447.1;1815.1;-0.985170035521841;1.71247603007387;32.40885;127;11.7632892750294;1.45;2.19314056690822;5.76857142857143;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.31;14.15;8.1;4.4;5.6;5;4.9;4.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.4;5.4;4.8;4.1;3.9;4.3;NA;NA;NA;4.94092;5.88235;6.04952;7.14866;6.02769;8.99883611620932;3.79;-5.70963041620825;-6.66609113537935;NA;-6.18476683077074;173.58;452.1;1845;-1.02772323878176;5.61933689048821;33.91775;134.4;11.7684659401857;1.9;1.8331039987601;5.3972972972973;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.95;10.31;3.1;5.3;5.8;4.9;4.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;4.4;4.2;3.9;4;NA;NA;NA;NA;3.82572;4.51613;5.2544;8.92005;5.82454;8.70759634762832;4.6;-5.74950746098193;-7.34559568486993;NA;-2.73607295337502;177.714;470.3;1886.4;-1.48323457580533;4.70684871345313;35.12737;139.3;11.6367075051334;1;1.23344957313316;5.28387096774194;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.77;8.95;0.2;4.1;4.5;4.3;4.2;4;3.9;3.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.8;4.5;3;3.2;3.4;3.4;3.4;3.7;NA;3.59029;4.57934;4.63994;9.09899;5.618;7.16966292134831;4.31;-6.60705626234213;-6.87220397531004;NA;-5.31089772532754;177.754;484;1990.5;-1.41096805011145;3.88479721760966;35.75799;136.7;10.9843928411008;1.75;1.56830476372827;3.85714285714286;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.98;8.77;5.3;4.6;4.3;4.3;4.2;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.2;3.1;3.2;3.1;3.4;3.4;4;NA;NA;2.47423;3.22581;4.0942;11.24768;5.07772;6.83452836290242;4.02;-5.85483189796525;-5.49893255428523;NA;-5.34525593249936;181.581;499.1;2041.7;-1.72489143664502;5.85860439053203;36.82027;141.7;10.7382570679632;1.4;1.56723274831627;4.17142857142857;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.45;8.98;4.7;5;4.9;5;5.2;5.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4.1;4.5;4.3;4.4;4.5;NA;NA;NA;2.76356;3.39506;3.69122;10.91564;5.19954;5.97973644129528;3.33;-4.42622555026639;-4.41924427353285;NA;-9.45364629073822;185.218;510.4;2074;-0.954702245280116;4.27461777046645;37.29998;155.4;11.2836740339716;0.975000000000001;1.28610811134759;4.4;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.47;9.45;5.4;5.2;5.2;5.4;5.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.9;4.9;4.4;4.5;4.6;NA;NA;NA;NA;3.7871;4.73251;3.30774;10.63486;4.31127;5.90495471960989;2.44;-2.84875531902001;-3.24490416373009;NA;-9.02961097839162;189.224;519.2;2111.7;-1.14650648857217;2.40270131624101;37.16167;151.9;10.7676887110105;1.05;0.840148476381164;4.75806451612903;NA;NA;NA;NA;NA;NA;NA;NA;NA
9.91;9.47;5.3;5.1;5.6;5.6;5.6;5.7;5.9;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.8;4.1;4.7;5.1;5.4;5.3;5.7;5.9;NA;4.89297;5.09165;3.57042;10.31423;4.42298;4.82354836976957;1.85;-2.34959719780449;-2.16081827274845;NA;-10.3528501871828;189.104;528;2157.2;-1.07157571228415;3.69080344867481;37.40929;150.8;10.3023690666587;1.125;1.57325345598909;3.99333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA
11.06;9.91;4.4;5.4;5.6;5.6;5.6;5.8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3;4.6;4.7;5.4;5.2;5.6;5.9;NA;NA;4.32596;5.34274;3.73979;9.66328;4.44768;5.01997365177851;1.35;-0.862572894115586;-1.32128257710537;NA;-11.0807312872918;193.588;537.3;2203.6;-1.54773279594893;3.28986630552794;37.67614;152.9;10.1077743923601;0.95;1.03016988890183;4.64375;NA;NA;NA;NA;NA;NA;NA;NA;NA
11.3;11.06;3.7;4.6;4.7;4.8;5;5.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.4;4.3;4.8;4.1;4.3;4.6;NA;NA;NA;4.28287;5.27363;3.49665;8.6016;3.74458;5.23580588489012;1.36;0.713546488480954;-1.24637622643033;NA;-7.62078673471697;197.375;541.7;2232.8;-0.784434263016641;3.86243765376157;38.4664;155;9.8583764716807;0.549999999999999;0.701032205997808;4.47692307692308;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.38;11.3;4.5;4;4.1;4.4;4.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;4.5;3.6;3.7;3.9;NA;NA;NA;NA;4.04339;4.91159;3.43053;8.01118;4.10872;5.45644127000678;1.27;0.593624768231124;-1.36800202704505;NA;-8.5720038785516;201.16;547.6;2282.2;-1.2462994061904;5.60842281100005;40.0946;160.9;9.67548344343781;0.8;0.697686653639488;4.248;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.58;8.38;3.1;3.3;3.5;3.8;4;4;4.2;4.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;2.8;3.1;3.3;3.7;3.5;3.7;4.1;NA;3.79009;4.74806;3.51851;9.04613;4.24119;5.12990442265276;1.17;0.609229415859202;-1.30876251882779;NA;-5.60710341742606;202.04;562.4;2350.9;-0.951621055927189;2.83180095260072;40.3759;161;9.41118153584637;0.8;0.494242210175174;3.60833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.53;8.58;4.1;3.4;3.7;4;4;4.2;4.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.9;2.7;3.1;3.7;3.5;3.7;4.2;NA;NA;3.66442;4.40191;3.29008;7.9202;4.12452;5.26986737945924;1.28;0.340864289319979;-1.33343804811645;NA;-5.45676619651138;207.484;575.9;2392.5;-1.55629028437593;3.66768209069992;41.24866;169.1;9.5286931433981;0.8;0.601193257890783;4.032;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.92;7.53;2.3;2.9;4.1;4.5;4.6;4.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.1;2.7;3;4.3;4.3;4.5;NA;NA;NA;3.24737;3.96975;3.05359;10.44365;4.19768;5.28284531657213;1.18;-0.129089483851212;-0.73270485107045;NA;-8.8522562015082;213.251;596.2;2443.3;-1.02893515540191;2.69424089188774;41.48542;169.7;9.30830567444626;0.8;0.573898602465043;3.93103448275862;NA;NA;NA;NA;NA;NA;NA;NA;NA
8.27;7.92;3.7;4.3;3.7;3.9;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.7;4;3.4;3.5;4.1;NA;NA;NA;NA;3.79147;4.30712;2.95833;8.98842;4.01678;5.2129475352542;0.99;0.0535477065025751;-0.91568493942625;NA;-2.21206328887757;220.073;613.3;2479.3;-1.18568918871331;6.52061842172795;43.69854;181.3;9.31682444800513;0.65;0.761343725773519;3.56521739130435;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.48;8.27;1.8;-0.2;2.6;3.7;4.1;4.1;4.4;4.4;NA;4.4;4.6;4.6;4.7;4.9;4.9;5.2;5.3;NA;3.3;2.9;2.4;2.9;3.6;3.6;3.9;4.3;NA;2.15356;4.07031;2.28475;6.69603;3.64988;4.90808098181855;1;0.177890202412631;-0.906279836543478;2.45;-2.80464113463897;220.27;626.7;2516;-0.995621072314104;2.07871787774287;43.99169;184.8;9.30131426362582;0.925;0.711079501863902;3.12916666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.92;7.48;-1.5;2.8;3.7;4;4;4.2;4.3;NA;NA;4;4.4;4.5;4.7;4.7;4.9;5;NA;NA;2.1;2.2;2.8;3.3;3.3;3.6;3.9;NA;NA;1.76744;3.94134;2.0622;6.45352;3.43675;4.99621880514243;1.2;0.011700931733777;-1.35055317967932;2.67;-4.51432531627508;227.209;651.2;2582.5;-1.58626748375609;3.58565560699287;45.2083;183.9;8.93000652147839;1.3;1.45429905967987;2.2037037037037;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.89;6.92;2.8;3.5;3.9;3.6;3.8;3.7;NA;NA;NA;3.3;3.4;4;4.1;4.4;4.4;NA;NA;NA;2;1.5;2.8;2.9;2.8;3.2;NA;NA;NA;1.75763;4.18182;1.88308;6.3801;3.13295;5.08403150554357;1.01;0.533205633387989;-1.24584281463329;2.88;-8.2204402059091;233.779;678.8;2647;-1.11936602017994;3.15249375286157;46.00597;190.8;8.97753921321373;1;1.07478982139447;3.42272727272727;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.91;5.89;3.2;3.9;3.8;3.6;3.5;NA;NA;NA;NA;4.1;3.7;3.7;3.9;4;NA;NA;NA;NA;0.8;2.8;2.7;2.6;2.6;NA;NA;NA;NA;1.18721;3.7702;1.86186;6.66005;3.14161;4.76712656511684;0.81;0.413632954114282;-1.60918543120222;2.83;-3.82207043124593;242.528;708.3;2705.6;-0.858208225889791;4.12630576551312;47.43301;211.3;9.54021405657758;0.55;0.535969362832184;3.29;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.13;6.91;5.1;3.6;3.8;3.6;4.1;4.2;4.5;4.6;NA;4.1;3.5;4.2;4.2;4.5;4.7;4.9;5;NA;2.8;3;3;2.6;3.3;3.3;3.4;3.4;NA;2.84143;3.64444;2.10272;6.83317;2.76128;4.41533476679779;0.619999999999999;0.327695490409673;-1.7793434728126;2.47;0.662865579936064;244.733;731.6;2748.4;-0.87441305720805;1.42952465952266;47.43696;196.4;8.74161668277901;0.7;0.920041406935683;3.4952380952381;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.73;6.13;4.4;4;3.8;4.4;4.7;4.9;4.9;NA;NA;4.4;4.4;4.4;4.9;5.2;5.4;5.4;NA;NA;3.6;3.2;2.6;3.7;3.6;3.7;3.8;NA;NA;3.74771;3.96825;2.3776;7.47868;3.09459;4.21689116114443;0.33;0.60775130183172;-1.52126778405769;2.02;-4.28327388685364;251.01;744.3;2771.7;-0.866568548899498;2.7469560961265;47.89621;212.3;9.19327795137566;1.15;0.747084279472484;4.25357142857143;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.22;6.73;3.8;3.9;4.5;5.1;5.1;5.3;NA;NA;NA;3.9;4.7;5.1;5.6;5.8;5.9;NA;NA;NA;3.3;2.6;4;4.2;4.2;4.4;NA;NA;NA;4.27273;4.01396;2.70658;5.30389;3.40272;4.04541327840526;0.0300000000000002;1.16114936347876;-1.4611064138181;2.03;-4.14014286604023;255.206;745.2;2788.9;-0.536217999103461;1.75904773705007;47.95985;211.9;9.01595854446093;1;0.742902928991912;4.37619047619048;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.77;7.22;3.8;3.8;4.3;4.5;5;NA;NA;NA;NA;4.5;4.3;4.8;5.1;5.3;NA;NA;NA;NA;2.5;3.9;3.4;3.7;3.9;NA;NA;NA;NA;4.33213;4.15225;2.98233;5.9818;3.59468;3.87074310143049;-0.16;1.41417873231148;-0.660209875655854;2.25;-14.6703745500924;262.449;753.2;2820;-1.07975709169081;3.40635761868349;48.41479;222.6;9.15403326458898;0.6;0.724112032280998;4.29411764705882;NA;NA;NA;NA;NA;NA;NA;NA;NA
6.58;6.77;3.5;4.3;5.2;5;4.9;5.2;5;5.1;NA;4.5;4.9;5.2;5.2;5.3;5.3;5.2;5.2;NA;3.4;3.1;3.8;3.8;4;4.1;3.9;3.9;NA;3.83244;4.37393;3.04355;8.23537;3.95815;4.00856440586835;-0.25;1.86489058586255;-0.908719313671888;2.33;-4.16362866409228;263.455;758.6;2869.5;-0.396870256180437;2.27019226160703;48.86543;217.5;8.7435393284399;0.624999999999999;0.703120960409601;4.14444444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.51;6.58;4.8;4.8;5;4.6;4.8;4.6;4.7;NA;NA;4.7;4.5;5.2;5.1;5.1;5;5;NA;NA;4.7;4.2;4.3;4.4;3.7;3.5;3.6;NA;NA;3.96476;4.49534;3.34692;8.00414;4.2707;3.8559701350399;-0.44;1.87470973931722;-0.399486055119403;2.07;-4.38005657124795;270.117;772.7;2925;-0.896682213137812;2.38750283932436;48.92088;227.6;8.93370219527283;0.75;0.752881176122419;4.42777777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA
